BillingInfoNode;DeliveryAddressNode;ProcessReservationNode;SelectModeOfReciptNode;PaymentInfoNode;ProcessPaymentNode;TravelInfoNode
400.0;0;763.0;820.0;935.0;962.0;403.0
774.0;712.0;277.0;737.0;772.0;958.0;157.0
519.0;0;992.0;833.0;455.0;682.0;313.0
265.0;763.0;394.0;382.0;973.0;590.0;736.0
349.0;0;658.0;882.0;332.0;90.0;296.0
173.0;818.0;562.0;372.0;937.0;394.0;28.0
849.0;0;640.0;900.0;984.0;446.0;379.0
38.0;0;47.0;546.0;426.0;413.0;542.0
756.0;456.0;84.0;152.0;155.0;956.0;337.0
924.0;668.0;322.0;232.0;571.0;0.0;253.0
767.0;0;579.0;611.0;689.0;704.0;478.0
433.0;384.0;486.0;197.0;467.0;447.0;221.0
508.0;0;457.0;646.0;614.0;166.0;863.0
995.0;560.0;476.0;33.0;676.0;424.0;204.0
726.0;602.0;811.0;374.0;499.0;886.0;316.0
566.0;568.0;340.0;397.0;103.0;32.0;463.0
107.0;991.0;929.0;903.0;778.0;833.0;549.0
640.0;0;99.0;492.0;702.0;533.0;178.0
576.0;0;948.0;21.0;655.0;384.0;853.0
34.0;918.0;493.0;52.0;770.0;857.0;745.0
977.0;0;77.0;386.0;946.0;642.0;255.0
383.0;746.0;464.0;200.0;276.0;807.0;246.0
352.0;0;367.0;158.0;215.0;303.0;98.0
908.0;558.0;616.0;410.0;200.0;552.0;415.0
679.0;859.0;666.0;707.0;973.0;727.0;577.0
854.0;20.0;449.0;787.0;326.0;52.0;592.0
396.0;983.0;948.0;761.0;543.0;649.0;421.0
503.0;0;958.0;240.0;306.0;66.0;384.0
15.0;842.0;273.0;509.0;222.0;419.0;633.0
217.0;0;575.0;803.0;37.0;938.0;246.0
491.0;21.0;833.0;209.0;695.0;381.0;699.0
596.0;810.0;915.0;480.0;402.0;313.0;660.0
164.0;457.0;77.0;863.0;856.0;87.0;570.0
305.0;727.0;476.0;351.0;904.0;385.0;889.0
22.0;0;35.0;99.0;270.0;885.0;983.0
75.0;62.0;419.0;649.0;485.0;16.0;129.0
544.0;0;7.0;737.0;671.0;513.0;526.0
294.0;714.0;100.0;454.0;289.0;984.0;442.0
265.0;0;727.0;239.0;724.0;511.0;197.0
963.0;0;104.0;953.0;427.0;954.0;949.0
544.0;886.0;2.0;271.0;931.0;402.0;655.0
736.0;431.0;601.0;891.0;955.0;995.0;198.0
802.0;875.0;55.0;204.0;765.0;169.0;15.0
25.0;516.0;180.0;507.0;690.0;954.0;54.0
186.0;0;314.0;124.0;98.0;533.0;682.0
285.0;0;418.0;612.0;909.0;636.0;65.0
68.0;0;830.0;946.0;156.0;264.0;311.0
558.0;580.0;693.0;882.0;165.0;303.0;309.0
836.0;344.0;574.0;294.0;836.0;212.0;480.0
223.0;0;409.0;500.0;249.0;304.0;134.0
199.0;0;515.0;821.0;985.0;9.0;834.0
97.0;0;755.0;602.0;569.0;907.0;137.0
573.0;0;459.0;364.0;271.0;788.0;930.0
779.0;0;199.0;665.0;310.0;271.0;333.0
855.0;842.0;571.0;72.0;841.0;737.0;709.0
635.0;353.0;478.0;724.0;112.0;615.0;104.0
717.0;749.0;995.0;690.0;931.0;831.0;113.0
955.0;0;625.0;146.0;340.0;320.0;429.0
251.0;0;994.0;655.0;354.0;263.0;303.0
423.0;644.0;366.0;389.0;174.0;472.0;12.0
509.0;788.0;595.0;639.0;344.0;287.0;738.0
663.0;930.0;21.0;546.0;188.0;284.0;223.0
354.0;150.0;55.0;664.0;210.0;266.0;689.0
746.0;604.0;531.0;419.0;238.0;7.0;863.0
654.0;0;451.0;674.0;180.0;599.0;529.0
753.0;751.0;798.0;527.0;113.0;252.0;664.0
355.0;175.0;859.0;327.0;470.0;520.0;792.0
963.0;503.0;554.0;171.0;243.0;888.0;826.0
471.0;0;458.0;283.0;941.0;705.0;56.0
845.0;401.0;180.0;978.0;845.0;445.0;893.0
197.0;865.0;709.0;92.0;343.0;657.0;659.0
32.0;48.0;530.0;695.0;981.0;345.0;820.0
560.0;0;783.0;711.0;708.0;527.0;848.0
945.0;0;811.0;224.0;733.0;529.0;814.0
493.0;0;114.0;653.0;332.0;51.0;707.0
117.0;0;733.0;755.0;749.0;801.0;424.0
624.0;0;503.0;741.0;379.0;128.0;558.0
517.0;5.0;460.0;254.0;305.0;108.0;70.0
867.0;0;860.0;888.0;513.0;273.0;571.0
583.0;0;465.0;196.0;120.0;523.0;948.0
885.0;717.0;89.0;625.0;94.0;431.0;558.0
931.0;467.0;867.0;994.0;336.0;411.0;574.0
94.0;0;789.0;637.0;570.0;267.0;114.0
638.0;240.0;205.0;234.0;655.0;183.0;756.0
726.0;773.0;455.0;207.0;612.0;543.0;316.0
745.0;426.0;491.0;832.0;790.0;462.0;624.0
358.0;0;480.0;855.0;777.0;55.0;575.0
590.0;233.0;341.0;630.0;611.0;347.0;879.0
422.0;0;954.0;683.0;878.0;74.0;893.0
405.0;0;7.0;260.0;532.0;749.0;494.0
898.0;417.0;971.0;537.0;476.0;788.0;629.0
617.0;0;323.0;863.0;440.0;579.0;459.0
992.0;811.0;933.0;932.0;6.0;143.0;550.0
318.0;0;751.0;350.0;322.0;252.0;507.0
454.0;190.0;109.0;510.0;538.0;859.0;470.0
624.0;646.0;610.0;621.0;332.0;180.0;659.0
361.0;2.0;108.0;877.0;854.0;384.0;454.0
553.0;104.0;67.0;424.0;642.0;861.0;673.0
366.0;898.0;97.0;808.0;585.0;996.0;90.0
983.0;228.0;445.0;190.0;59.0;403.0;684.0
137.0;0;459.0;89.0;635.0;954.0;452.0
810.0;0;504.0;439.0;628.0;691.0;171.0
441.0;0;948.0;361.0;352.0;960.0;42.0
312.0;0;732.0;838.0;562.0;71.0;251.0
225.0;0;338.0;754.0;203.0;155.0;495.0
667.0;0;480.0;646.0;625.0;325.0;51.0
317.0;296.0;924.0;374.0;291.0;857.0;22.0
130.0;54.0;786.0;417.0;786.0;893.0;399.0
46.0;360.0;559.0;629.0;905.0;254.0;804.0
555.0;0;891.0;246.0;560.0;648.0;933.0
794.0;0;858.0;803.0;671.0;426.0;383.0
841.0;0;524.0;331.0;545.0;725.0;752.0
723.0;371.0;654.0;867.0;212.0;332.0;258.0
339.0;0;922.0;94.0;250.0;445.0;567.0
636.0;190.0;663.0;926.0;34.0;996.0;316.0
202.0;210.0;157.0;798.0;309.0;9.0;967.0
900.0;0;842.0;852.0;228.0;84.0;76.0
428.0;0;360.0;912.0;561.0;832.0;371.0
758.0;1.0;362.0;41.0;198.0;7.0;878.0
217.0;0;271.0;248.0;765.0;334.0;734.0
149.0;0;390.0;856.0;493.0;659.0;779.0
292.0;50.0;154.0;83.0;216.0;140.0;157.0
834.0;33.0;654.0;398.0;692.0;248.0;69.0
507.0;208.0;149.0;370.0;946.0;542.0;193.0
636.0;0;578.0;124.0;867.0;113.0;773.0
455.0;0;438.0;753.0;226.0;232.0;3.0
94.0;151.0;171.0;885.0;548.0;424.0;808.0
769.0;0;636.0;795.0;61.0;772.0;593.0
104.0;432.0;384.0;697.0;299.0;98.0;549.0
643.0;347.0;633.0;331.0;286.0;490.0;680.0
934.0;0;54.0;291.0;500.0;632.0;926.0
457.0;0;219.0;199.0;906.0;495.0;676.0
929.0;383.0;584.0;587.0;201.0;197.0;646.0
45.0;484.0;842.0;571.0;294.0;667.0;878.0
444.0;0;487.0;227.0;880.0;109.0;302.0
111.0;151.0;707.0;184.0;66.0;592.0;694.0
301.0;844.0;72.0;418.0;600.0;532.0;985.0
883.0;0;517.0;713.0;569.0;77.0;880.0
290.0;248.0;696.0;84.0;174.0;180.0;339.0
257.0;443.0;675.0;972.0;371.0;556.0;396.0
418.0;436.0;79.0;419.0;749.0;316.0;835.0
952.0;53.0;756.0;634.0;672.0;434.0;641.0
73.0;0;112.0;857.0;549.0;601.0;905.0
273.0;809.0;149.0;597.0;429.0;409.0;302.0
569.0;0;387.0;404.0;687.0;544.0;678.0
686.0;0;240.0;928.0;683.0;450.0;597.0
601.0;0;595.0;125.0;650.0;574.0;301.0
990.0;4.0;967.0;798.0;466.0;850.0;192.0
33.0;865.0;706.0;472.0;305.0;769.0;118.0
51.0;0;511.0;876.0;899.0;166.0;986.0
210.0;890.0;192.0;562.0;240.0;43.0;536.0
6.0;245.0;208.0;736.0;877.0;441.0;779.0
494.0;0;534.0;229.0;253.0;779.0;320.0
44.0;0;135.0;624.0;461.0;645.0;964.0
404.0;0;63.0;690.0;498.0;950.0;711.0
245.0;553.0;692.0;121.0;732.0;105.0;159.0
814.0;0;387.0;966.0;404.0;558.0;30.0
755.0;282.0;795.0;674.0;398.0;776.0;493.0
360.0;0;338.0;864.0;711.0;325.0;460.0
864.0;268.0;382.0;721.0;236.0;876.0;114.0
831.0;0;133.0;629.0;201.0;259.0;2.0
184.0;0;450.0;78.0;737.0;759.0;235.0
438.0;0;220.0;517.0;425.0;785.0;201.0
722.0;0;713.0;715.0;15.0;851.0;91.0
125.0;502.0;303.0;702.0;189.0;504.0;110.0
456.0;860.0;824.0;825.0;822.0;259.0;763.0
249.0;0;880.0;418.0;555.0;522.0;737.0
433.0;333.0;116.0;920.0;941.0;456.0;949.0
710.0;0;252.0;232.0;540.0;597.0;31.0
943.0;415.0;370.0;345.0;108.0;509.0;421.0
137.0;0;852.0;49.0;720.0;280.0;54.0
653.0;519.0;507.0;819.0;793.0;767.0;489.0
448.0;330.0;744.0;975.0;439.0;773.0;283.0
62.0;131.0;563.0;952.0;617.0;539.0;301.0
397.0;311.0;531.0;258.0;155.0;43.0;867.0
516.0;0;518.0;435.0;983.0;100.0;188.0
115.0;602.0;697.0;617.0;926.0;479.0;89.0
248.0;345.0;275.0;35.0;447.0;113.0;683.0
819.0;627.0;453.0;352.0;813.0;495.0;82.0
685.0;619.0;863.0;54.0;626.0;234.0;241.0
346.0;273.0;16.0;619.0;903.0;202.0;130.0
282.0;33.0;992.0;511.0;149.0;904.0;240.0
173.0;0;905.0;587.0;813.0;901.0;419.0
139.0;0;212.0;760.0;707.0;472.0;638.0
596.0;0;476.0;320.0;143.0;470.0;207.0
276.0;0;587.0;954.0;648.0;128.0;849.0
595.0;234.0;367.0;376.0;793.0;3.0;224.0
658.0;0;558.0;71.0;203.0;756.0;415.0
371.0;171.0;684.0;627.0;997.0;202.0;639.0
574.0;0;867.0;71.0;988.0;291.0;823.0
181.0;0;420.0;948.0;719.0;147.0;54.0
369.0;0;921.0;62.0;346.0;831.0;47.0
89.0;0;691.0;831.0;4.0;311.0;367.0
353.0;0;554.0;195.0;84.0;141.0;948.0
575.0;426.0;773.0;954.0;32.0;774.0;684.0
58.0;325.0;240.0;838.0;622.0;138.0;689.0
757.0;0;995.0;982.0;682.0;974.0;173.0
493.0;852.0;732.0;259.0;64.0;908.0;378.0
320.0;534.0;410.0;931.0;838.0;731.0;322.0
589.0;0;305.0;203.0;831.0;832.0;814.0
894.0;486.0;171.0;694.0;0.0;158.0;561.0
451.0;0;435.0;433.0;803.0;85.0;42.0
389.0;322.0;131.0;665.0;38.0;313.0;717.0
916.0;872.0;185.0;956.0;729.0;119.0;615.0
581.0;349.0;268.0;847.0;53.0;958.0;918.0
812.0;293.0;621.0;198.0;539.0;109.0;41.0
959.0;951.0;69.0;528.0;210.0;647.0;436.0
96.0;0;919.0;302.0;313.0;345.0;526.0
181.0;425.0;965.0;106.0;551.0;631.0;577.0
361.0;211.0;90.0;91.0;374.0;552.0;292.0
909.0;489.0;783.0;368.0;364.0;736.0;704.0
37.0;193.0;60.0;229.0;892.0;924.0;654.0
224.0;0;888.0;133.0;726.0;666.0;897.0
500.0;297.0;591.0;827.0;315.0;124.0;825.0
995.0;862.0;309.0;303.0;174.0;131.0;679.0
221.0;315.0;548.0;446.0;228.0;40.0;161.0
347.0;0;255.0;999.0;276.0;601.0;70.0
827.0;100.0;617.0;20.0;308.0;719.0;229.0
658.0;259.0;21.0;945.0;798.0;48.0;164.0
673.0;225.0;829.0;232.0;285.0;513.0;505.0
205.0;685.0;137.0;546.0;345.0;703.0;504.0
852.0;0;757.0;60.0;762.0;578.0;306.0
732.0;0;816.0;305.0;893.0;126.0;451.0
888.0;0;268.0;220.0;843.0;59.0;76.0
477.0;697.0;429.0;549.0;900.0;321.0;854.0
546.0;846.0;588.0;789.0;752.0;686.0;685.0
490.0;0;565.0;888.0;87.0;164.0;913.0
459.0;713.0;179.0;589.0;501.0;268.0;450.0
32.0;753.0;14.0;892.0;407.0;535.0;819.0
640.0;370.0;129.0;955.0;408.0;885.0;271.0
918.0;0;142.0;356.0;410.0;605.0;955.0
656.0;733.0;788.0;39.0;535.0;90.0;204.0
893.0;0;898.0;126.0;666.0;170.0;50.0
468.0;862.0;93.0;740.0;583.0;351.0;390.0
404.0;0;473.0;155.0;961.0;819.0;64.0
357.0;0;261.0;575.0;50.0;41.0;655.0
303.0;0;414.0;55.0;582.0;299.0;896.0
878.0;30.0;529.0;439.0;442.0;440.0;94.0
711.0;739.0;212.0;781.0;392.0;701.0;994.0
727.0;44.0;568.0;364.0;259.0;226.0;144.0
410.0;149.0;966.0;425.0;479.0;591.0;861.0
329.0;0;46.0;312.0;324.0;980.0;536.0
219.0;102.0;84.0;59.0;883.0;876.0;969.0
395.0;0;910.0;627.0;147.0;240.0;778.0
765.0;223.0;867.0;962.0;913.0;797.0;285.0
930.0;999.0;313.0;777.0;356.0;374.0;429.0
290.0;473.0;837.0;594.0;280.0;789.0;625.0
567.0;0;92.0;83.0;133.0;934.0;949.0
286.0;277.0;335.0;114.0;75.0;539.0;938.0
928.0;206.0;811.0;799.0;936.0;946.0;542.0
799.0;122.0;127.0;896.0;989.0;97.0;514.0
245.0;0;716.0;905.0;811.0;344.0;812.0
812.0;0;748.0;253.0;606.0;767.0;501.0
212.0;0;162.0;901.0;998.0;164.0;242.0
970.0;674.0;755.0;158.0;958.0;577.0;517.0
920.0;702.0;228.0;218.0;155.0;136.0;965.0
280.0;868.0;981.0;52.0;741.0;916.0;788.0
57.0;127.0;438.0;906.0;861.0;176.0;805.0
614.0;866.0;996.0;343.0;696.0;727.0;210.0
559.0;885.0;308.0;539.0;965.0;118.0;237.0
788.0;128.0;854.0;981.0;865.0;896.0;609.0
851.0;0;331.0;647.0;228.0;727.0;491.0
517.0;626.0;533.0;27.0;545.0;835.0;823.0
122.0;941.0;799.0;521.0;569.0;278.0;178.0
919.0;0;696.0;188.0;536.0;73.0;817.0
938.0;495.0;364.0;645.0;109.0;74.0;556.0
163.0;66.0;849.0;443.0;759.0;560.0;16.0
948.0;53.0;945.0;126.0;274.0;322.0;421.0
199.0;822.0;936.0;381.0;343.0;733.0;176.0
244.0;0;819.0;81.0;812.0;715.0;253.0
509.0;259.0;979.0;95.0;700.0;961.0;497.0
386.0;551.0;887.0;235.0;269.0;333.0;693.0
500.0;606.0;775.0;337.0;732.0;243.0;894.0
882.0;205.0;356.0;726.0;847.0;16.0;509.0
381.0;698.0;160.0;291.0;663.0;915.0;980.0
537.0;224.0;137.0;897.0;479.0;808.0;442.0
714.0;0;337.0;131.0;887.0;284.0;638.0
63.0;347.0;365.0;578.0;448.0;311.0;397.0
932.0;0;889.0;493.0;501.0;660.0;160.0
204.0;0;409.0;868.0;201.0;219.0;400.0
249.0;0;418.0;795.0;844.0;742.0;158.0
964.0;980.0;330.0;508.0;73.0;480.0;145.0
576.0;0;96.0;578.0;344.0;653.0;21.0
278.0;871.0;376.0;890.0;700.0;138.0;745.0
152.0;564.0;693.0;271.0;5.0;507.0;575.0
261.0;182.0;496.0;260.0;635.0;212.0;206.0
40.0;354.0;112.0;488.0;937.0;740.0;9.0
872.0;409.0;981.0;576.0;619.0;168.0;141.0
496.0;436.0;313.0;379.0;749.0;403.0;554.0
126.0;486.0;32.0;150.0;987.0;974.0;66.0
777.0;915.0;207.0;325.0;493.0;628.0;467.0
877.0;0;929.0;707.0;977.0;235.0;144.0
691.0;0;638.0;129.0;121.0;337.0;805.0
868.0;791.0;597.0;864.0;912.0;294.0;945.0
403.0;0;236.0;616.0;686.0;723.0;980.0
333.0;127.0;276.0;503.0;176.0;289.0;594.0
743.0;0;350.0;446.0;496.0;939.0;933.0
570.0;28.0;847.0;959.0;25.0;69.0;384.0
60.0;0;192.0;677.0;934.0;908.0;16.0
861.0;843.0;88.0;550.0;968.0;584.0;116.0
388.0;0;686.0;487.0;238.0;661.0;608.0
661.0;668.0;169.0;717.0;14.0;232.0;363.0
238.0;0;884.0;595.0;547.0;21.0;786.0
560.0;48.0;360.0;116.0;545.0;115.0;377.0
276.0;0;847.0;60.0;639.0;255.0;65.0
745.0;0;669.0;644.0;706.0;790.0;527.0
558.0;49.0;769.0;446.0;824.0;139.0;264.0
136.0;0;425.0;136.0;460.0;441.0;83.0
174.0;73.0;516.0;986.0;802.0;558.0;52.0
948.0;0;3.0;257.0;818.0;126.0;275.0
480.0;123.0;942.0;603.0;635.0;487.0;198.0
197.0;0;430.0;863.0;386.0;660.0;318.0
476.0;584.0;0.0;23.0;335.0;86.0;283.0
716.0;221.0;751.0;437.0;951.0;83.0;806.0
569.0;0;292.0;158.0;101.0;369.0;451.0
395.0;860.0;622.0;727.0;111.0;239.0;985.0
254.0;922.0;69.0;2.0;794.0;578.0;67.0
556.0;0;835.0;694.0;376.0;180.0;884.0
41.0;994.0;675.0;732.0;835.0;433.0;552.0
572.0;0;865.0;355.0;243.0;950.0;834.0
952.0;68.0;54.0;909.0;53.0;203.0;817.0
535.0;0;883.0;696.0;797.0;277.0;404.0
493.0;0;916.0;819.0;691.0;529.0;479.0
113.0;767.0;946.0;757.0;991.0;231.0;872.0
234.0;723.0;580.0;47.0;434.0;656.0;190.0
394.0;413.0;765.0;438.0;283.0;457.0;142.0
61.0;418.0;987.0;826.0;935.0;43.0;6.0
371.0;475.0;205.0;898.0;363.0;565.0;93.0
505.0;46.0;422.0;132.0;944.0;28.0;509.0
578.0;283.0;200.0;571.0;750.0;305.0;325.0
68.0;0;190.0;270.0;592.0;561.0;213.0
336.0;978.0;388.0;940.0;470.0;794.0;306.0
931.0;818.0;194.0;604.0;740.0;759.0;37.0
864.0;0;584.0;836.0;216.0;601.0;306.0
691.0;0;664.0;606.0;323.0;117.0;37.0
319.0;0;740.0;651.0;234.0;627.0;756.0
385.0;0;978.0;296.0;613.0;148.0;129.0
177.0;562.0;174.0;74.0;338.0;146.0;6.0
105.0;917.0;802.0;144.0;365.0;103.0;655.0
340.0;0;691.0;147.0;446.0;376.0;570.0
845.0;0;353.0;199.0;45.0;945.0;201.0
735.0;622.0;90.0;736.0;395.0;968.0;217.0
61.0;0;500.0;196.0;672.0;123.0;441.0
195.0;203.0;893.0;307.0;286.0;994.0;484.0
297.0;298.0;151.0;703.0;125.0;653.0;311.0
892.0;589.0;314.0;958.0;482.0;463.0;872.0
40.0;44.0;903.0;404.0;626.0;388.0;719.0
198.0;914.0;90.0;776.0;418.0;499.0;105.0
801.0;588.0;52.0;779.0;921.0;896.0;925.0
311.0;772.0;966.0;128.0;616.0;129.0;375.0
234.0;0;956.0;577.0;567.0;662.0;402.0
873.0;729.0;278.0;326.0;460.0;571.0;237.0
220.0;123.0;324.0;92.0;377.0;73.0;340.0
57.0;575.0;281.0;912.0;761.0;591.0;281.0
238.0;774.0;941.0;570.0;969.0;327.0;520.0
816.0;9.0;935.0;618.0;893.0;254.0;479.0
289.0;0;615.0;199.0;287.0;987.0;963.0
310.0;0;69.0;765.0;369.0;243.0;836.0
660.0;0;329.0;162.0;503.0;851.0;265.0
650.0;534.0;3.0;396.0;435.0;907.0;194.0
980.0;0;320.0;777.0;764.0;741.0;417.0
137.0;348.0;722.0;660.0;487.0;610.0;998.0
958.0;0;741.0;398.0;961.0;709.0;882.0
685.0;0;568.0;946.0;969.0;750.0;612.0
394.0;0;824.0;919.0;665.0;374.0;996.0
77.0;0.0;983.0;795.0;562.0;561.0;720.0
547.0;0;126.0;559.0;751.0;295.0;799.0
200.0;528.0;422.0;573.0;932.0;107.0;242.0
955.0;291.0;584.0;741.0;386.0;811.0;675.0
355.0;537.0;839.0;157.0;563.0;166.0;127.0
682.0;0;354.0;803.0;880.0;890.0;201.0
48.0;649.0;495.0;261.0;341.0;329.0;446.0
708.0;0;562.0;836.0;489.0;86.0;974.0
963.0;618.0;828.0;979.0;82.0;511.0;454.0
542.0;0;528.0;112.0;22.0;854.0;566.0
18.0;0;321.0;164.0;694.0;658.0;509.0
204.0;100.0;505.0;682.0;639.0;539.0;287.0
842.0;212.0;544.0;421.0;904.0;750.0;283.0
415.0;744.0;628.0;945.0;692.0;480.0;549.0
669.0;0;713.0;112.0;836.0;726.0;831.0
533.0;0;808.0;803.0;165.0;455.0;396.0
537.0;0;574.0;223.0;857.0;688.0;761.0
667.0;891.0;654.0;732.0;724.0;791.0;912.0
132.0;0;17.0;524.0;626.0;43.0;391.0
765.0;0;55.0;110.0;711.0;635.0;448.0
776.0;11.0;472.0;962.0;495.0;476.0;931.0
671.0;0;60.0;160.0;102.0;573.0;936.0
226.0;699.0;961.0;994.0;740.0;524.0;428.0
265.0;0;383.0;238.0;166.0;873.0;341.0
261.0;781.0;462.0;941.0;768.0;534.0;788.0
761.0;0;577.0;953.0;904.0;95.0;196.0
806.0;0;33.0;958.0;205.0;14.0;938.0
511.0;180.0;412.0;144.0;432.0;5.0;706.0
328.0;0;62.0;250.0;214.0;519.0;836.0
536.0;288.0;747.0;38.0;951.0;374.0;259.0
751.0;406.0;939.0;225.0;599.0;842.0;940.0
706.0;0;938.0;959.0;632.0;933.0;71.0
422.0;0;675.0;756.0;882.0;279.0;689.0
794.0;898.0;380.0;523.0;552.0;96.0;457.0
606.0;0;338.0;888.0;619.0;593.0;767.0
1.0;352.0;248.0;869.0;255.0;605.0;219.0
809.0;386.0;725.0;561.0;542.0;388.0;370.0
786.0;807.0;479.0;111.0;403.0;633.0;600.0
20.0;710.0;754.0;592.0;239.0;435.0;977.0
195.0;172.0;226.0;661.0;625.0;871.0;743.0
150.0;0;587.0;593.0;821.0;368.0;854.0
553.0;323.0;180.0;38.0;63.0;783.0;38.0
774.0;259.0;572.0;520.0;686.0;957.0;101.0
809.0;0;743.0;459.0;732.0;591.0;302.0
333.0;0;3.0;624.0;984.0;204.0;280.0
227.0;0;564.0;192.0;328.0;201.0;142.0
533.0;877.0;130.0;383.0;47.0;180.0;495.0
124.0;0;480.0;42.0;164.0;163.0;495.0
116.0;355.0;228.0;142.0;618.0;403.0;152.0
54.0;0;995.0;674.0;260.0;367.0;663.0
922.0;355.0;581.0;266.0;794.0;677.0;109.0
869.0;0;343.0;941.0;150.0;906.0;291.0
613.0;0;584.0;629.0;271.0;921.0;94.0
982.0;624.0;116.0;766.0;756.0;481.0;274.0
394.0;985.0;521.0;826.0;23.0;910.0;465.0
454.0;26.0;209.0;963.0;572.0;920.0;389.0
159.0;654.0;424.0;417.0;841.0;261.0;963.0
194.0;0;217.0;151.0;465.0;905.0;591.0
86.0;646.0;788.0;501.0;862.0;238.0;609.0
331.0;767.0;389.0;466.0;547.0;308.0;296.0
29.0;0;482.0;242.0;150.0;208.0;890.0
844.0;0;595.0;151.0;149.0;423.0;602.0
808.0;286.0;564.0;720.0;547.0;117.0;269.0
999.0;947.0;828.0;643.0;205.0;124.0;935.0
748.0;526.0;711.0;117.0;369.0;393.0;727.0
292.0;0;736.0;614.0;149.0;718.0;233.0
610.0;301.0;373.0;535.0;570.0;167.0;612.0
924.0;278.0;858.0;609.0;129.0;866.0;628.0
677.0;361.0;609.0;993.0;24.0;975.0;260.0
35.0;0;343.0;235.0;966.0;150.0;345.0
207.0;0;328.0;741.0;761.0;606.0;701.0
554.0;3.0;655.0;278.0;2.0;118.0;668.0
57.0;28.0;399.0;142.0;427.0;551.0;120.0
525.0;54.0;411.0;652.0;455.0;716.0;671.0
85.0;0;242.0;267.0;975.0;587.0;597.0
191.0;991.0;321.0;569.0;910.0;923.0;632.0
404.0;758.0;178.0;970.0;591.0;145.0;238.0
198.0;166.0;424.0;949.0;343.0;937.0;87.0
690.0;0;984.0;651.0;499.0;130.0;950.0
96.0;698.0;976.0;122.0;895.0;288.0;316.0
346.0;0;29.0;573.0;776.0;879.0;1.0
108.0;214.0;132.0;764.0;769.0;275.0;358.0
715.0;156.0;895.0;939.0;521.0;811.0;895.0
103.0;335.0;652.0;979.0;107.0;50.0;234.0
840.0;769.0;171.0;69.0;521.0;470.0;26.0
677.0;536.0;982.0;873.0;869.0;925.0;8.0
870.0;581.0;50.0;194.0;908.0;531.0;835.0
578.0;253.0;335.0;21.0;986.0;12.0;775.0
169.0;0;509.0;393.0;8.0;940.0;526.0
922.0;789.0;778.0;79.0;189.0;470.0;447.0
954.0;915.0;682.0;744.0;226.0;222.0;391.0
137.0;166.0;900.0;965.0;776.0;934.0;173.0
813.0;35.0;258.0;802.0;733.0;555.0;582.0
471.0;713.0;376.0;320.0;247.0;695.0;770.0
713.0;12.0;585.0;75.0;442.0;897.0;794.0
190.0;572.0;993.0;931.0;811.0;170.0;252.0
737.0;548.0;223.0;102.0;170.0;44.0;95.0
320.0;0;31.0;793.0;482.0;570.0;959.0
603.0;0;340.0;23.0;295.0;688.0;221.0
54.0;622.0;704.0;448.0;614.0;236.0;798.0
597.0;0;714.0;933.0;987.0;305.0;514.0
194.0;0;771.0;488.0;75.0;664.0;270.0
0.0;13.0;757.0;585.0;910.0;689.0;990.0
349.0;329.0;562.0;48.0;650.0;228.0;81.0
273.0;0;776.0;202.0;358.0;60.0;801.0
827.0;0;903.0;914.0;104.0;489.0;747.0
348.0;0;349.0;587.0;186.0;894.0;434.0
310.0;0;629.0;73.0;773.0;437.0;620.0
53.0;175.0;404.0;950.0;44.0;313.0;768.0
226.0;184.0;205.0;464.0;463.0;872.0;439.0
624.0;320.0;266.0;986.0;322.0;776.0;231.0
894.0;270.0;813.0;61.0;954.0;890.0;19.0
151.0;564.0;343.0;465.0;54.0;657.0;995.0
676.0;108.0;890.0;486.0;240.0;154.0;141.0
610.0;103.0;112.0;207.0;745.0;813.0;432.0
469.0;0;356.0;575.0;377.0;609.0;134.0
523.0;861.0;684.0;459.0;18.0;80.0;649.0
332.0;616.0;820.0;600.0;855.0;128.0;876.0
597.0;638.0;384.0;895.0;576.0;730.0;143.0
161.0;84.0;97.0;383.0;403.0;474.0;626.0
844.0;0;927.0;14.0;657.0;36.0;17.0
564.0;628.0;368.0;396.0;566.0;934.0;311.0
862.0;955.0;791.0;117.0;313.0;186.0;627.0
552.0;0;97.0;690.0;510.0;657.0;636.0
743.0;0;265.0;683.0;820.0;141.0;141.0
823.0;685.0;667.0;608.0;951.0;308.0;74.0
197.0;762.0;537.0;535.0;546.0;349.0;596.0
163.0;0;750.0;648.0;232.0;158.0;825.0
74.0;906.0;298.0;713.0;684.0;19.0;271.0
573.0;0;480.0;576.0;12.0;447.0;188.0
311.0;0;157.0;737.0;870.0;241.0;734.0
503.0;320.0;414.0;148.0;388.0;469.0;362.0
188.0;0;794.0;777.0;377.0;905.0;83.0
214.0;560.0;836.0;703.0;954.0;532.0;165.0
926.0;673.0;216.0;342.0;929.0;686.0;581.0
295.0;0;439.0;423.0;54.0;254.0;959.0
339.0;777.0;357.0;679.0;149.0;817.0;533.0
244.0;27.0;799.0;445.0;305.0;660.0;722.0
828.0;0;503.0;857.0;721.0;329.0;145.0
177.0;48.0;555.0;74.0;148.0;497.0;854.0
994.0;499.0;836.0;491.0;163.0;718.0;626.0
896.0;0;248.0;564.0;734.0;507.0;231.0
43.0;445.0;972.0;699.0;802.0;243.0;469.0
162.0;623.0;927.0;402.0;676.0;597.0;959.0
785.0;0;170.0;211.0;710.0;278.0;997.0
254.0;61.0;488.0;760.0;404.0;17.0;192.0
435.0;326.0;945.0;747.0;402.0;432.0;571.0
