BillingInfoNode;ProcessReservationNode;SelectModeOfReciptNode;PaymentInfoNode;ProcessPaymentNode;TravelInfoNode
112.0;780.0;276.0;373.0;282.0;906.0
116.0;219.0;569.0;810.0;150.0;735.0
55.0;941.0;196.0;273.0;207.0;186.0
919.0;611.0;472.0;447.0;796.0;572.0
199.0;765.0;359.0;50.0;689.0;388.0
641.0;438.0;291.0;60.0;789.0;520.0
826.0;456.0;627.0;330.0;790.0;440.0
963.0;224.0;40.0;54.0;918.0;442.0
870.0;69.0;340.0;272.0;944.0;497.0
317.0;646.0;602.0;100.0;910.0;778.0
9.0;520.0;307.0;673.0;470.0;102.0
166.0;314.0;193.0;584.0;766.0;320.0
176.0;183.0;573.0;524.0;156.0;53.0
93.0;555.0;428.0;179.0;688.0;991.0
944.0;907.0;66.0;492.0;485.0;509.0
929.0;186.0;549.0;352.0;630.0;24.0
582.0;186.0;201.0;434.0;513.0;640.0
952.0;989.0;607.0;665.0;239.0;287.0
914.0;551.0;486.0;390.0;830.0;915.0
941.0;776.0;717.0;985.0;347.0;644.0
476.0;121.0;271.0;515.0;712.0;908.0
710.0;576.0;198.0;62.0;866.0;706.0
508.0;387.0;784.0;344.0;680.0;415.0
424.0;942.0;95.0;505.0;125.0;754.0
983.0;620.0;545.0;691.0;595.0;200.0
745.0;107.0;5.0;851.0;621.0;497.0
468.0;465.0;730.0;114.0;725.0;441.0
447.0;761.0;755.0;197.0;818.0;394.0
206.0;589.0;651.0;0.0;684.0;786.0
148.0;229.0;622.0;300.0;156.0;365.0
386.0;840.0;920.0;108.0;240.0;693.0
747.0;102.0;229.0;228.0;10.0;110.0
348.0;435.0;540.0;770.0;965.0;527.0
204.0;512.0;246.0;446.0;876.0;757.0
341.0;222.0;247.0;754.0;427.0;351.0
851.0;61.0;831.0;697.0;953.0;655.0
357.0;593.0;421.0;708.0;94.0;571.0
760.0;634.0;860.0;230.0;583.0;919.0
828.0;390.0;673.0;551.0;12.0;776.0
448.0;626.0;43.0;285.0;893.0;39.0
856.0;631.0;587.0;742.0;24.0;682.0
27.0;509.0;36.0;598.0;370.0;203.0
684.0;852.0;756.0;889.0;184.0;726.0
252.0;457.0;86.0;819.0;722.0;330.0
517.0;708.0;743.0;410.0;199.0;486.0
755.0;222.0;718.0;302.0;829.0;514.0
701.0;854.0;4.0;903.0;666.0;525.0
500.0;185.0;347.0;744.0;442.0;271.0
938.0;940.0;635.0;393.0;360.0;485.0
935.0;430.0;934.0;483.0;268.0;739.0
510.0;19.0;765.0;609.0;916.0;772.0
434.0;494.0;722.0;552.0;448.0;486.0
665.0;349.0;985.0;895.0;338.0;289.0
337.0;140.0;496.0;655.0;943.0;109.0
159.0;763.0;736.0;243.0;260.0;573.0
481.0;971.0;145.0;99.0;786.0;446.0
390.0;540.0;591.0;722.0;735.0;778.0
122.0;907.0;759.0;511.0;196.0;836.0
776.0;774.0;770.0;570.0;774.0;257.0
40.0;917.0;500.0;697.0;956.0;612.0
488.0;277.0;256.0;339.0;418.0;819.0
958.0;687.0;192.0;443.0;579.0;307.0
736.0;363.0;146.0;405.0;983.0;248.0
955.0;283.0;764.0;698.0;106.0;229.0
560.0;801.0;308.0;417.0;437.0;911.0
48.0;825.0;107.0;205.0;287.0;315.0
342.0;85.0;900.0;127.0;131.0;21.0
7.0;956.0;968.0;345.0;134.0;471.0
148.0;648.0;312.0;752.0;796.0;705.0
657.0;588.0;238.0;268.0;434.0;537.0
643.0;171.0;21.0;427.0;352.0;418.0
302.0;215.0;407.0;858.0;593.0;806.0
836.0;187.0;74.0;315.0;385.0;178.0
977.0;357.0;298.0;439.0;523.0;930.0
334.0;771.0;927.0;650.0;570.0;578.0
570.0;762.0;277.0;108.0;225.0;847.0
948.0;754.0;815.0;553.0;780.0;136.0
981.0;358.0;823.0;825.0;681.0;628.0
517.0;424.0;287.0;841.0;881.0;405.0
541.0;789.0;723.0;413.0;23.0;735.0
102.0;692.0;54.0;782.0;372.0;808.0
826.0;287.0;91.0;59.0;529.0;125.0
556.0;212.0;116.0;105.0;973.0;431.0
196.0;322.0;927.0;962.0;619.0;297.0
935.0;334.0;720.0;694.0;139.0;821.0
928.0;931.0;531.0;821.0;511.0;73.0
658.0;530.0;154.0;528.0;348.0;352.0
907.0;117.0;642.0;436.0;408.0;532.0
18.0;132.0;550.0;504.0;538.0;84.0
720.0;634.0;545.0;820.0;723.0;852.0
372.0;615.0;547.0;430.0;962.0;53.0
407.0;73.0;680.0;621.0;968.0;31.0
6.0;666.0;809.0;747.0;507.0;286.0
253.0;735.0;385.0;484.0;854.0;219.0
341.0;828.0;386.0;876.0;555.0;235.0
880.0;404.0;113.0;952.0;157.0;299.0
16.0;572.0;65.0;986.0;893.0;278.0
546.0;117.0;565.0;685.0;205.0;993.0
192.0;120.0;964.0;676.0;178.0;964.0
604.0;950.0;279.0;115.0;885.0;855.0
906.0;726.0;984.0;252.0;790.0;31.0
462.0;875.0;282.0;572.0;67.0;237.0
587.0;765.0;8.0;351.0;996.0;15.0
769.0;211.0;153.0;125.0;901.0;48.0
147.0;813.0;763.0;996.0;900.0;474.0
580.0;336.0;234.0;222.0;114.0;492.0
100.0;466.0;637.0;228.0;56.0;110.0
714.0;891.0;889.0;608.0;537.0;879.0
594.0;245.0;611.0;910.0;926.0;412.0
8.0;990.0;309.0;985.0;226.0;654.0
294.0;215.0;152.0;7.0;463.0;563.0
844.0;843.0;15.0;345.0;331.0;326.0
664.0;626.0;837.0;417.0;790.0;219.0
911.0;744.0;299.0;899.0;980.0;565.0
802.0;793.0;712.0;360.0;916.0;150.0
767.0;75.0;916.0;500.0;174.0;184.0
430.0;928.0;652.0;661.0;412.0;260.0
357.0;661.0;465.0;148.0;108.0;369.0
914.0;544.0;746.0;309.0;856.0;128.0
357.0;26.0;387.0;264.0;850.0;387.0
540.0;28.0;144.0;24.0;76.0;756.0
565.0;402.0;51.0;288.0;349.0;831.0
17.0;574.0;370.0;995.0;334.0;195.0
971.0;568.0;908.0;46.0;809.0;553.0
690.0;298.0;262.0;11.0;591.0;744.0
605.0;805.0;855.0;450.0;307.0;933.0
676.0;874.0;892.0;305.0;941.0;484.0
412.0;158.0;578.0;905.0;403.0;480.0
28.0;950.0;56.0;779.0;260.0;254.0
550.0;276.0;747.0;675.0;135.0;443.0
958.0;796.0;841.0;78.0;936.0;415.0
979.0;16.0;53.0;724.0;166.0;547.0
618.0;749.0;262.0;165.0;994.0;978.0
922.0;786.0;288.0;14.0;164.0;156.0
827.0;570.0;888.0;553.0;833.0;11.0
522.0;492.0;776.0;49.0;206.0;242.0
899.0;196.0;540.0;653.0;705.0;84.0
690.0;947.0;345.0;423.0;464.0;172.0
766.0;125.0;935.0;210.0;41.0;123.0
104.0;759.0;295.0;429.0;321.0;532.0
938.0;878.0;126.0;715.0;713.0;111.0
502.0;564.0;612.0;710.0;611.0;728.0
356.0;458.0;343.0;158.0;931.0;530.0
455.0;614.0;544.0;412.0;708.0;939.0
398.0;90.0;988.0;677.0;638.0;937.0
137.0;857.0;797.0;738.0;435.0;81.0
985.0;740.0;657.0;795.0;982.0;161.0
574.0;617.0;83.0;963.0;38.0;585.0
173.0;86.0;55.0;216.0;960.0;769.0
981.0;902.0;32.0;928.0;742.0;187.0
653.0;198.0;154.0;995.0;403.0;489.0
443.0;408.0;410.0;713.0;545.0;82.0
503.0;506.0;941.0;572.0;154.0;377.0
606.0;235.0;182.0;261.0;746.0;255.0
493.0;158.0;785.0;576.0;894.0;613.0
115.0;371.0;129.0;670.0;409.0;715.0
177.0;793.0;375.0;912.0;202.0;829.0
189.0;750.0;893.0;916.0;882.0;39.0
939.0;424.0;667.0;765.0;261.0;418.0
389.0;801.0;908.0;722.0;460.0;478.0
966.0;48.0;710.0;587.0;318.0;395.0
76.0;926.0;871.0;284.0;787.0;724.0
157.0;869.0;791.0;633.0;523.0;504.0
713.0;929.0;579.0;982.0;773.0;930.0
350.0;94.0;167.0;559.0;325.0;613.0
367.0;391.0;189.0;999.0;620.0;387.0
158.0;769.0;830.0;1.0;623.0;822.0
934.0;768.0;619.0;105.0;779.0;749.0
138.0;684.0;13.0;328.0;442.0;971.0
633.0;640.0;730.0;534.0;111.0;712.0
563.0;967.0;352.0;594.0;29.0;736.0
993.0;607.0;139.0;383.0;632.0;518.0
521.0;568.0;831.0;989.0;507.0;182.0
296.0;878.0;702.0;948.0;92.0;295.0
556.0;604.0;849.0;531.0;141.0;974.0
561.0;791.0;979.0;439.0;607.0;194.0
53.0;965.0;356.0;135.0;657.0;527.0
910.0;166.0;879.0;979.0;67.0;658.0
44.0;548.0;97.0;675.0;682.0;425.0
878.0;173.0;642.0;592.0;846.0;432.0
614.0;788.0;470.0;89.0;195.0;401.0
68.0;999.0;392.0;636.0;748.0;46.0
217.0;418.0;676.0;98.0;131.0;504.0
683.0;859.0;702.0;491.0;869.0;205.0
212.0;150.0;764.0;92.0;91.0;30.0
921.0;857.0;681.0;197.0;866.0;659.0
885.0;615.0;737.0;967.0;627.0;515.0
857.0;688.0;76.0;110.0;857.0;869.0
287.0;746.0;220.0;228.0;587.0;541.0
746.0;481.0;269.0;123.0;405.0;209.0
906.0;926.0;308.0;561.0;294.0;924.0
682.0;351.0;72.0;796.0;922.0;643.0
724.0;717.0;876.0;800.0;771.0;449.0
769.0;385.0;412.0;638.0;288.0;614.0
56.0;690.0;841.0;498.0;183.0;293.0
220.0;890.0;779.0;993.0;694.0;204.0
741.0;984.0;507.0;195.0;447.0;644.0
113.0;207.0;117.0;179.0;151.0;433.0
903.0;394.0;740.0;255.0;773.0;860.0
918.0;803.0;261.0;34.0;2.0;681.0
171.0;360.0;340.0;705.0;449.0;619.0
854.0;572.0;113.0;258.0;286.0;51.0
5.0;114.0;191.0;58.0;753.0;639.0
143.0;472.0;829.0;833.0;98.0;671.0
417.0;396.0;216.0;89.0;628.0;213.0
967.0;382.0;880.0;569.0;778.0;97.0
527.0;195.0;635.0;847.0;998.0;659.0
129.0;980.0;803.0;408.0;198.0;84.0
141.0;947.0;392.0;957.0;187.0;384.0
461.0;619.0;973.0;620.0;139.0;274.0
456.0;976.0;584.0;790.0;202.0;337.0
441.0;844.0;18.0;71.0;789.0;648.0
494.0;763.0;928.0;315.0;916.0;576.0
422.0;587.0;479.0;791.0;311.0;20.0
492.0;247.0;355.0;997.0;358.0;122.0
730.0;588.0;327.0;403.0;894.0;124.0
253.0;55.0;648.0;779.0;787.0;5.0
226.0;630.0;314.0;624.0;172.0;486.0
161.0;353.0;581.0;526.0;628.0;82.0
579.0;496.0;803.0;16.0;89.0;107.0
913.0;405.0;649.0;269.0;149.0;412.0
495.0;458.0;373.0;130.0;776.0;85.0
334.0;281.0;163.0;345.0;823.0;311.0
248.0;643.0;15.0;271.0;95.0;356.0
817.0;169.0;725.0;326.0;682.0;328.0
480.0;593.0;291.0;156.0;640.0;839.0
145.0;711.0;481.0;822.0;847.0;571.0
763.0;521.0;777.0;217.0;270.0;380.0
617.0;302.0;509.0;642.0;263.0;943.0
553.0;342.0;60.0;391.0;496.0;491.0
596.0;914.0;221.0;546.0;167.0;167.0
452.0;614.0;701.0;224.0;134.0;917.0
873.0;955.0;141.0;755.0;405.0;242.0
198.0;769.0;597.0;814.0;341.0;751.0
966.0;283.0;599.0;463.0;847.0;644.0
415.0;840.0;857.0;403.0;776.0;34.0
111.0;939.0;804.0;700.0;844.0;467.0
130.0;929.0;826.0;520.0;551.0;712.0
682.0;6.0;838.0;70.0;914.0;198.0
420.0;855.0;821.0;100.0;959.0;689.0
672.0;995.0;762.0;482.0;269.0;650.0
331.0;743.0;632.0;246.0;251.0;746.0
786.0;536.0;97.0;372.0;117.0;138.0
326.0;662.0;691.0;341.0;286.0;716.0
892.0;2.0;264.0;388.0;792.0;794.0
606.0;498.0;714.0;244.0;268.0;538.0
534.0;481.0;71.0;3.0;818.0;844.0
182.0;252.0;989.0;557.0;455.0;947.0
721.0;299.0;234.0;213.0;117.0;839.0
498.0;204.0;261.0;671.0;211.0;418.0
368.0;817.0;431.0;874.0;128.0;990.0
303.0;330.0;468.0;98.0;875.0;346.0
139.0;102.0;935.0;576.0;654.0;719.0
65.0;675.0;272.0;499.0;831.0;24.0
456.0;849.0;987.0;354.0;53.0;294.0
585.0;269.0;398.0;460.0;158.0;655.0
287.0;159.0;716.0;802.0;768.0;17.0
200.0;697.0;584.0;961.0;267.0;123.0
546.0;64.0;677.0;553.0;998.0;151.0
384.0;237.0;275.0;6.0;537.0;825.0
799.0;776.0;904.0;474.0;547.0;852.0
961.0;860.0;978.0;322.0;338.0;890.0
599.0;476.0;541.0;358.0;73.0;368.0
875.0;772.0;606.0;613.0;528.0;885.0
635.0;983.0;361.0;18.0;781.0;206.0
681.0;478.0;694.0;452.0;927.0;45.0
327.0;939.0;760.0;112.0;802.0;708.0
267.0;86.0;205.0;622.0;482.0;707.0
657.0;809.0;562.0;946.0;12.0;851.0
771.0;951.0;294.0;725.0;753.0;822.0
816.0;615.0;188.0;294.0;567.0;356.0
521.0;155.0;718.0;429.0;505.0;179.0
34.0;395.0;375.0;388.0;774.0;138.0
37.0;657.0;103.0;910.0;225.0;575.0
531.0;145.0;272.0;849.0;789.0;819.0
707.0;989.0;137.0;136.0;468.0;4.0
190.0;578.0;320.0;182.0;233.0;657.0
611.0;943.0;444.0;122.0;234.0;960.0
346.0;844.0;312.0;740.0;228.0;731.0
76.0;496.0;494.0;679.0;980.0;119.0
857.0;770.0;938.0;156.0;499.0;558.0
634.0;879.0;543.0;616.0;512.0;671.0
527.0;195.0;661.0;450.0;593.0;690.0
255.0;359.0;478.0;128.0;883.0;676.0
739.0;957.0;476.0;116.0;528.0;456.0
790.0;964.0;571.0;261.0;264.0;256.0
291.0;448.0;206.0;664.0;929.0;36.0
987.0;39.0;449.0;55.0;2.0;336.0
207.0;955.0;254.0;340.0;622.0;551.0
40.0;959.0;535.0;154.0;939.0;908.0
749.0;632.0;478.0;524.0;137.0;386.0
605.0;635.0;904.0;295.0;170.0;404.0
240.0;589.0;245.0;43.0;423.0;577.0
711.0;57.0;856.0;197.0;531.0;958.0
698.0;627.0;533.0;212.0;799.0;711.0
446.0;869.0;396.0;276.0;384.0;970.0
535.0;617.0;758.0;63.0;825.0;927.0
568.0;886.0;573.0;276.0;143.0;369.0
709.0;655.0;919.0;857.0;563.0;802.0
555.0;119.0;897.0;769.0;471.0;638.0
208.0;0.0;582.0;639.0;90.0;85.0
559.0;597.0;344.0;354.0;188.0;713.0
965.0;71.0;74.0;848.0;539.0;257.0
281.0;236.0;542.0;138.0;108.0;128.0
397.0;167.0;844.0;352.0;329.0;421.0
417.0;454.0;389.0;433.0;686.0;312.0
867.0;901.0;615.0;531.0;739.0;335.0
164.0;587.0;680.0;211.0;156.0;171.0
905.0;749.0;935.0;132.0;373.0;309.0
667.0;863.0;146.0;7.0;661.0;410.0
830.0;681.0;431.0;926.0;88.0;715.0
31.0;66.0;803.0;383.0;108.0;812.0
128.0;879.0;613.0;779.0;758.0;762.0
810.0;664.0;955.0;61.0;359.0;92.0
626.0;568.0;814.0;170.0;200.0;853.0
301.0;49.0;431.0;374.0;76.0;355.0
976.0;138.0;607.0;705.0;623.0;664.0
133.0;920.0;128.0;372.0;899.0;352.0
486.0;355.0;959.0;564.0;69.0;381.0
323.0;56.0;844.0;118.0;733.0;532.0
988.0;922.0;342.0;777.0;371.0;249.0
200.0;370.0;631.0;434.0;543.0;31.0
451.0;254.0;848.0;873.0;772.0;245.0
223.0;759.0;455.0;92.0;652.0;830.0
274.0;146.0;635.0;603.0;616.0;387.0
216.0;642.0;706.0;993.0;998.0;214.0
177.0;353.0;824.0;471.0;861.0;597.0
703.0;625.0;830.0;549.0;209.0;625.0
791.0;309.0;435.0;828.0;50.0;933.0
952.0;605.0;220.0;322.0;471.0;160.0
74.0;43.0;921.0;966.0;755.0;57.0
280.0;744.0;258.0;208.0;168.0;875.0
353.0;142.0;395.0;596.0;265.0;287.0
410.0;331.0;154.0;138.0;247.0;853.0
4.0;418.0;467.0;129.0;389.0;210.0
166.0;877.0;131.0;749.0;910.0;922.0
939.0;68.0;879.0;181.0;810.0;29.0
62.0;107.0;598.0;269.0;277.0;125.0
291.0;510.0;457.0;506.0;430.0;65.0
927.0;850.0;438.0;676.0;614.0;588.0
996.0;882.0;421.0;606.0;219.0;936.0
970.0;986.0;853.0;997.0;285.0;687.0
642.0;540.0;527.0;23.0;754.0;426.0
727.0;942.0;416.0;574.0;319.0;802.0
241.0;418.0;159.0;470.0;958.0;557.0
553.0;471.0;446.0;28.0;641.0;308.0
793.0;398.0;28.0;877.0;930.0;155.0
173.0;221.0;716.0;686.0;869.0;710.0
517.0;905.0;109.0;507.0;461.0;344.0
92.0;947.0;81.0;881.0;570.0;148.0
511.0;343.0;879.0;573.0;252.0;328.0
820.0;565.0;531.0;166.0;276.0;335.0
459.0;202.0;150.0;444.0;355.0;587.0
478.0;120.0;666.0;842.0;661.0;349.0
714.0;231.0;708.0;923.0;258.0;319.0
316.0;927.0;324.0;456.0;931.0;267.0
285.0;10.0;53.0;409.0;921.0;445.0
102.0;447.0;504.0;228.0;308.0;338.0
753.0;471.0;904.0;602.0;714.0;657.0
442.0;457.0;177.0;190.0;833.0;711.0
984.0;341.0;526.0;35.0;277.0;610.0
871.0;928.0;198.0;247.0;11.0;272.0
822.0;786.0;115.0;197.0;168.0;338.0
121.0;922.0;759.0;796.0;754.0;433.0
343.0;305.0;639.0;427.0;462.0;80.0
351.0;181.0;678.0;895.0;325.0;586.0
574.0;565.0;121.0;590.0;885.0;42.0
519.0;509.0;391.0;708.0;571.0;38.0
980.0;527.0;935.0;592.0;101.0;910.0
882.0;108.0;897.0;728.0;883.0;715.0
195.0;39.0;914.0;400.0;154.0;439.0
969.0;542.0;27.0;97.0;399.0;438.0
879.0;639.0;587.0;360.0;602.0;418.0
292.0;75.0;196.0;359.0;462.0;260.0
169.0;758.0;179.0;754.0;624.0;516.0
698.0;745.0;978.0;636.0;342.0;375.0
771.0;53.0;122.0;610.0;689.0;788.0
735.0;986.0;627.0;110.0;953.0;882.0
827.0;260.0;520.0;67.0;275.0;524.0
240.0;863.0;804.0;712.0;249.0;777.0
590.0;906.0;970.0;623.0;236.0;118.0
516.0;398.0;104.0;126.0;6.0;770.0
788.0;8.0;308.0;81.0;918.0;72.0
900.0;851.0;410.0;731.0;13.0;609.0
787.0;101.0;610.0;627.0;894.0;793.0
376.0;476.0;958.0;836.0;57.0;239.0
890.0;937.0;238.0;266.0;332.0;586.0
601.0;979.0;444.0;829.0;607.0;525.0
908.0;503.0;213.0;598.0;212.0;492.0
609.0;115.0;315.0;610.0;458.0;249.0
818.0;488.0;540.0;211.0;292.0;666.0
142.0;964.0;117.0;65.0;970.0;692.0
743.0;202.0;759.0;928.0;904.0;788.0
963.0;230.0;460.0;164.0;801.0;592.0
105.0;61.0;86.0;302.0;960.0;353.0
144.0;870.0;820.0;91.0;917.0;502.0
330.0;298.0;262.0;435.0;318.0;211.0
750.0;314.0;934.0;197.0;863.0;107.0
296.0;915.0;922.0;50.0;164.0;797.0
263.0;301.0;990.0;270.0;920.0;17.0
678.0;533.0;115.0;436.0;724.0;857.0
747.0;807.0;437.0;476.0;963.0;686.0
580.0;576.0;550.0;167.0;849.0;137.0
434.0;435.0;899.0;204.0;374.0;173.0
179.0;801.0;912.0;195.0;815.0;89.0
77.0;75.0;706.0;880.0;694.0;391.0
609.0;679.0;366.0;540.0;916.0;694.0
858.0;779.0;58.0;793.0;227.0;825.0
500.0;477.0;211.0;816.0;364.0;724.0
559.0;859.0;571.0;368.0;792.0;557.0
402.0;88.0;402.0;192.0;260.0;704.0
724.0;75.0;423.0;2.0;697.0;387.0
254.0;919.0;16.0;79.0;529.0;629.0
731.0;421.0;884.0;593.0;354.0;569.0
343.0;525.0;703.0;810.0;673.0;813.0
285.0;914.0;454.0;570.0;677.0;0.0
874.0;430.0;336.0;827.0;59.0;105.0
570.0;292.0;848.0;499.0;367.0;580.0
820.0;711.0;415.0;854.0;251.0;923.0
919.0;79.0;473.0;780.0;487.0;512.0
267.0;804.0;774.0;843.0;585.0;349.0
862.0;717.0;943.0;955.0;437.0;873.0
799.0;731.0;144.0;2.0;193.0;422.0
64.0;10.0;974.0;520.0;521.0;490.0
384.0;247.0;280.0;168.0;491.0;331.0
381.0;549.0;173.0;888.0;855.0;335.0
5.0;896.0;174.0;627.0;168.0;96.0
499.0;445.0;180.0;723.0;179.0;300.0
700.0;149.0;856.0;565.0;184.0;379.0
589.0;485.0;683.0;351.0;808.0;32.0
668.0;127.0;603.0;863.0;624.0;815.0
754.0;494.0;16.0;20.0;311.0;415.0
866.0;633.0;684.0;60.0;123.0;626.0
987.0;42.0;382.0;729.0;278.0;75.0
69.0;62.0;414.0;600.0;890.0;651.0
352.0;871.0;999.0;84.0;558.0;599.0
536.0;889.0;944.0;923.0;864.0;609.0
374.0;387.0;282.0;187.0;72.0;303.0
561.0;309.0;814.0;291.0;786.0;561.0
675.0;852.0;313.0;234.0;576.0;220.0
835.0;998.0;418.0;249.0;523.0;484.0
62.0;797.0;43.0;222.0;393.0;616.0
638.0;291.0;356.0;443.0;933.0;56.0
606.0;409.0;735.0;154.0;661.0;796.0
28.0;569.0;79.0;780.0;38.0;245.0
251.0;867.0;726.0;65.0;977.0;708.0
959.0;659.0;302.0;980.0;831.0;378.0
818.0;556.0;613.0;163.0;266.0;988.0
922.0;532.0;837.0;947.0;708.0;266.0
69.0;214.0;886.0;80.0;471.0;106.0
897.0;614.0;65.0;867.0;597.0;524.0
719.0;590.0;957.0;258.0;178.0;855.0
346.0;819.0;177.0;361.0;137.0;428.0
658.0;404.0;770.0;420.0;150.0;451.0
252.0;970.0;509.0;688.0;415.0;301.0
130.0;525.0;146.0;901.0;705.0;557.0
589.0;661.0;844.0;395.0;601.0;158.0
282.0;37.0;462.0;140.0;120.0;172.0
486.0;773.0;787.0;191.0;886.0;87.0
602.0;607.0;943.0;833.0;653.0;352.0
226.0;691.0;333.0;359.0;209.0;567.0
199.0;33.0;142.0;434.0;754.0;517.0
752.0;485.0;424.0;99.0;555.0;245.0
390.0;586.0;385.0;232.0;900.0;909.0
644.0;880.0;759.0;58.0;755.0;170.0
729.0;109.0;58.0;369.0;410.0;657.0
22.0;499.0;220.0;119.0;796.0;112.0
367.0;619.0;452.0;927.0;268.0;542.0
415.0;354.0;81.0;177.0;884.0;610.0
124.0;679.0;304.0;815.0;442.0;807.0
636.0;468.0;959.0;988.0;969.0;724.0
299.0;220.0;676.0;934.0;191.0;337.0
99.0;982.0;3.0;44.0;412.0;809.0
279.0;195.0;533.0;709.0;410.0;83.0
759.0;623.0;999.0;219.0;403.0;871.0
456.0;337.0;611.0;984.0;897.0;174.0
617.0;208.0;305.0;971.0;553.0;103.0
723.0;634.0;907.0;321.0;342.0;650.0
812.0;642.0;471.0;504.0;16.0;4.0
323.0;437.0;3.0;341.0;364.0;756.0
963.0;96.0;425.0;174.0;355.0;807.0
512.0;300.0;701.0;530.0;158.0;713.0
330.0;352.0;92.0;74.0;412.0;158.0
933.0;6.0;122.0;45.0;831.0;392.0
242.0;883.0;915.0;31.0;429.0;665.0
960.0;380.0;579.0;779.0;745.0;337.0
252.0;708.0;492.0;956.0;743.0;793.0
37.0;794.0;603.0;334.0;338.0;351.0
182.0;727.0;221.0;406.0;671.0;752.0
900.0;992.0;637.0;300.0;683.0;860.0
458.0;883.0;151.0;730.0;87.0;560.0
556.0;130.0;878.0;206.0;619.0;192.0
673.0;127.0;655.0;41.0;435.0;96.0
322.0;661.0;266.0;549.0;59.0;667.0
649.0;615.0;944.0;653.0;895.0;55.0
317.0;632.0;112.0;638.0;257.0;577.0
249.0;822.0;316.0;803.0;906.0;597.0
783.0;733.0;340.0;341.0;538.0;879.0
890.0;70.0;848.0;344.0;193.0;306.0
480.0;2.0;238.0;989.0;736.0;920.0
169.0;852.0;847.0;352.0;283.0;400.0
168.0;976.0;269.0;71.0;840.0;524.0
87.0;361.0;930.0;894.0;640.0;261.0
893.0;248.0;366.0;892.0;80.0;439.0
920.0;40.0;472.0;918.0;462.0;780.0
366.0;316.0;172.0;99.0;521.0;458.0
389.0;953.0;348.0;281.0;817.0;631.0
113.0;54.0;866.0;696.0;40.0;667.0
952.0;221.0;998.0;668.0;80.0;440.0
616.0;114.0;232.0;810.0;674.0;19.0
274.0;588.0;827.0;253.0;793.0;532.0
614.0;991.0;158.0;426.0;66.0;320.0
763.0;870.0;197.0;299.0;426.0;537.0
423.0;456.0;371.0;244.0;482.0;984.0
777.0;860.0;90.0;318.0;564.0;278.0
588.0;98.0;806.0;866.0;285.0;431.0
461.0;470.0;239.0;74.0;714.0;780.0
388.0;300.0;693.0;630.0;386.0;516.0
190.0;686.0;698.0;791.0;983.0;199.0
446.0;56.0;830.0;452.0;675.0;170.0
971.0;783.0;22.0;342.0;258.0;745.0
169.0;730.0;829.0;275.0;94.0;400.0
389.0;831.0;894.0;463.0;369.0;187.0
908.0;243.0;669.0;509.0;776.0;155.0
5.0;984.0;268.0;538.0;556.0;189.0
697.0;31.0;91.0;26.0;135.0;621.0
346.0;890.0;927.0;316.0;623.0;798.0
11.0;927.0;680.0;203.0;990.0;480.0
806.0;918.0;675.0;112.0;870.0;99.0
203.0;131.0;138.0;433.0;540.0;753.0
980.0;48.0;397.0;185.0;208.0;519.0
343.0;66.0;769.0;136.0;5.0;67.0
515.0;543.0;141.0;266.0;325.0;55.0
784.0;909.0;704.0;319.0;256.0;243.0
985.0;587.0;903.0;737.0;349.0;862.0
59.0;192.0;752.0;653.0;464.0;499.0
186.0;250.0;826.0;671.0;602.0;320.0
449.0;327.0;976.0;937.0;562.0;738.0
47.0;456.0;921.0;837.0;765.0;729.0
254.0;290.0;828.0;47.0;535.0;294.0
974.0;852.0;230.0;669.0;338.0;142.0
600.0;221.0;773.0;32.0;680.0;925.0
154.0;243.0;956.0;779.0;352.0;152.0
922.0;906.0;895.0;843.0;760.0;561.0
797.0;664.0;354.0;270.0;990.0;811.0
833.0;233.0;974.0;85.0;33.0;924.0
83.0;185.0;404.0;431.0;117.0;213.0
512.0;116.0;136.0;731.0;954.0;762.0
860.0;634.0;16.0;395.0;456.0;223.0
548.0;898.0;960.0;888.0;948.0;639.0
287.0;424.0;451.0;654.0;170.0;890.0
851.0;60.0;285.0;695.0;52.0;293.0
529.0;553.0;197.0;885.0;100.0;233.0
320.0;211.0;165.0;691.0;938.0;269.0
657.0;978.0;484.0;992.0;446.0;324.0
159.0;741.0;981.0;224.0;182.0;680.0
16.0;785.0;263.0;961.0;654.0;628.0
636.0;48.0;458.0;866.0;709.0;763.0
734.0;781.0;397.0;105.0;239.0;634.0
729.0;251.0;622.0;126.0;947.0;506.0
505.0;608.0;592.0;390.0;984.0;34.0
848.0;196.0;920.0;111.0;354.0;620.0
270.0;280.0;675.0;626.0;219.0;888.0
124.0;776.0;171.0;39.0;944.0;767.0
753.0;395.0;567.0;685.0;452.0;939.0
276.0;599.0;218.0;193.0;682.0;322.0
595.0;40.0;3.0;462.0;192.0;95.0
206.0;987.0;202.0;22.0;297.0;230.0
445.0;564.0;856.0;544.0;157.0;924.0
854.0;137.0;785.0;433.0;645.0;882.0
899.0;784.0;126.0;254.0;775.0;753.0
347.0;933.0;846.0;641.0;827.0;294.0
933.0;15.0;736.0;202.0;3.0;209.0
869.0;602.0;596.0;962.0;161.0;695.0
831.0;63.0;573.0;863.0;741.0;726.0
722.0;741.0;942.0;505.0;138.0;102.0
974.0;833.0;43.0;726.0;347.0;581.0
195.0;535.0;735.0;93.0;938.0;346.0
970.0;314.0;555.0;234.0;945.0;881.0
39.0;785.0;861.0;567.0;476.0;349.0
